# THIS FILE IS AUTOGENERATED. DO NOT MANUALLY EDIT.
# SEE //content/test/gpu/process_generated_webgpu_expectations.py
# BEGIN TAG HEADER (autogenerated, see validate_tag_consistency.py)
# OS
# tags: [ android android-lollipop android-marshmallow android-nougat
#             android-pie android-r android-s
#         chromeos
#         fuchsia
#         linux ubuntu
#         mac bigsur catalina lion highsierra mac-10.12 mojave monterey
#             mountainlion sierra
#         win win7 win8 win10 ]
# Devices
# tags: [ android-nexus-5 android-nexus-5x android-pixel-2 android-pixel-4
#             android-pixel-6 android-shield-android-tv
#         chromeos-board-amd64-generic chromeos-board-kevin chromeos-board-eve
#         fuchsia-board-astro fuchsia-board-sherlock fuchsia-board-qemu-x64 ]
# Platform
# tags: [ desktop
#         mobile ]
# Browser
# tags: [ android-chromium android-webview-instrumentation
#         debug debug-x64
#         release release-x64
#         fuchsia-chrome web-engine-shell ]
# GPU
# tags: [ amd amd-0x6613 amd-0x679e amd-0x6821 amd-0x7340
#         apple apple-apple-m1 apple-angle-metal-renderer:-apple-m1
#         arm
#         google google-0xffff
#         intel intel-0xa2e intel-0xd26 intel-0xa011 intel-0x3e92 intel-0x3e9b
#               intel-0x5912
#         nvidia nvidia-0xfe9 nvidia-0x1cb3 nvidia-0x2184
#         qualcomm ]
# Decoder
# tags: [ passthrough no-passthrough ]
# ANGLE Backend
# tags: [ angle-disabled
#         angle-d3d9 angle-d3d11
#         angle-metal
#         angle-opengl angle-opengles
#         angle-swiftshader
#         angle-vulkan ]
# Skia Renderer
# tags: [ skia-renderer-dawn
#         skia-renderer-disabled
#         skia-renderer-gl
#         skia-renderer-vulkan ]
# SwiftShader
# tags: [ swiftshader-gl no-swiftshader-gl ]
# Driver
# tags: [ mesa_lt_19.1 ]
# ASan
# tags: [ asan no-asan ]
# Display Server
# tags: [ display-server-wayland display-server-x ]
# OOP-Canvas
# tags: [ oop-c no-oop-c ]
# WebGPU Backend Validation
# tags: [ dawn-backend-validation dawn-no-backend-validation ]
# results: [ Failure RetryOnFailure Skip Slow ]
# END TAG HEADER

# Not skipped are:
# webgpu:examples:*
# webgpu:idl,*

# BEGIN AUTOGENERATED EXPECTATIONS

# New flakes. Please triage:
crbug.com/dawn/0000 [ angle-opengl dawn-backend-validation intel-0x5912 no-oop-c release skia-renderer-vulkan ubuntu ] webgpu:api,operation,buffers,map:mapAsync,read,typedArrayAccess:mapAsyncRegionLeft="default-expand";mapAsyncRegionRight="minimal" [ RetryOnFailure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,createComputePipeline:entry_point_name_must_match:isAsync=true;shaderModuleEntryPoint="main";stageEntryPoint="main%5Cu0000" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-no-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,createComputePipeline:entry_point_name_must_match:isAsync=true;shaderModuleEntryPoint="main";stageEntryPoint="main%5Cu0000" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-backend-validation intel-0x5912 no-oop-c release skia-renderer-vulkan ubuntu ] webgpu:api,validation,createComputePipeline:entry_point_name_must_match:isAsync=true;shaderModuleEntryPoint="main";stageEntryPoint="main%5Cu0000" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-backend-validation no-oop-c nvidia-0x2184 release skia-renderer-vulkan ubuntu ] webgpu:api,validation,createComputePipeline:entry_point_name_must_match:isAsync=true;shaderModuleEntryPoint="main";stageEntryPoint="main%5Cu0000" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-no-backend-validation intel-0x5912 no-oop-c release skia-renderer-vulkan ubuntu ] webgpu:api,validation,createComputePipeline:entry_point_name_must_match:isAsync=true;shaderModuleEntryPoint="main";stageEntryPoint="main%5Cu0000" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-no-backend-validation no-oop-c nvidia-0x2184 release skia-renderer-vulkan ubuntu ] webgpu:api,validation,createComputePipeline:entry_point_name_must_match:isAsync=true;shaderModuleEntryPoint="main";stageEntryPoint="main%5Cu0000" [ Failure ]
crbug.com/dawn/0000 [ amd-0x6821 angle-opengl dawn-backend-validation monterey oop-c release skia-renderer-gl ] webgpu:api,validation,createComputePipeline:entry_point_name_must_match:isAsync=true;shaderModuleEntryPoint="main";stageEntryPoint="main%5Cu0000a" [ Failure ]
crbug.com/dawn/0000 [ amd-0x6821 angle-opengl dawn-no-backend-validation monterey oop-c release skia-renderer-gl ] webgpu:api,validation,createComputePipeline:entry_point_name_must_match:isAsync=true;shaderModuleEntryPoint="main";stageEntryPoint="main%5Cu0000a" [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-backend-validation intel-0x3e92 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,createComputePipeline:entry_point_name_must_match:isAsync=true;shaderModuleEntryPoint="main";stageEntryPoint="main%5Cu0000a" [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-backend-validation intel-0x5912 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,createComputePipeline:entry_point_name_must_match:isAsync=true;shaderModuleEntryPoint="main";stageEntryPoint="main%5Cu0000a" [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-backend-validation nvidia-0x2184 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,createComputePipeline:entry_point_name_must_match:isAsync=true;shaderModuleEntryPoint="main";stageEntryPoint="main%5Cu0000a" [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-no-backend-validation intel-0x3e92 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,createComputePipeline:entry_point_name_must_match:isAsync=true;shaderModuleEntryPoint="main";stageEntryPoint="main%5Cu0000a" [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-no-backend-validation intel-0x5912 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,createComputePipeline:entry_point_name_must_match:isAsync=true;shaderModuleEntryPoint="main";stageEntryPoint="main%5Cu0000a" [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-no-backend-validation nvidia-0x2184 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,createComputePipeline:entry_point_name_must_match:isAsync=true;shaderModuleEntryPoint="main";stageEntryPoint="main%5Cu0000a" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,createComputePipeline:entry_point_name_must_match:isAsync=true;shaderModuleEntryPoint="main";stageEntryPoint="main%5Cu0000a" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-no-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,createComputePipeline:entry_point_name_must_match:isAsync=true;shaderModuleEntryPoint="main";stageEntryPoint="main%5Cu0000a" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-backend-validation intel-0x5912 no-oop-c release skia-renderer-vulkan ubuntu ] webgpu:api,validation,createComputePipeline:entry_point_name_must_match:isAsync=true;shaderModuleEntryPoint="main";stageEntryPoint="main%5Cu0000a" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-backend-validation no-oop-c nvidia-0x2184 release skia-renderer-vulkan ubuntu ] webgpu:api,validation,createComputePipeline:entry_point_name_must_match:isAsync=true;shaderModuleEntryPoint="main";stageEntryPoint="main%5Cu0000a" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-no-backend-validation intel-0x5912 no-oop-c release skia-renderer-vulkan ubuntu ] webgpu:api,validation,createComputePipeline:entry_point_name_must_match:isAsync=true;shaderModuleEntryPoint="main";stageEntryPoint="main%5Cu0000a" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-no-backend-validation no-oop-c nvidia-0x2184 release skia-renderer-vulkan ubuntu ] webgpu:api,validation,createComputePipeline:entry_point_name_must_match:isAsync=true;shaderModuleEntryPoint="main";stageEntryPoint="main%5Cu0000a" [ Failure ]
crbug.com/dawn/0000 [ amd-0x6821 angle-opengl dawn-no-backend-validation monterey oop-c release skia-renderer-gl ] webgpu:api,validation,createRenderPipeline:pipeline_output_targets,blend_min_max:isAsync=true;component="alpha" [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-no-backend-validation intel-0x5912 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,createRenderPipeline:pipeline_output_targets,blend_min_max:isAsync=true;component="alpha" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-no-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,createRenderPipeline:pipeline_output_targets,blend_min_max:isAsync=true;component="alpha" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-no-backend-validation no-oop-c nvidia-0x2184 release skia-renderer-vulkan ubuntu ] webgpu:api,validation,createRenderPipeline:pipeline_output_targets,blend_min_max:isAsync=true;component="alpha" [ Failure ]
crbug.com/dawn/0000 [ amd-0x6821 angle-opengl dawn-no-backend-validation monterey oop-c release skia-renderer-gl ] webgpu:api,validation,createRenderPipeline:pipeline_output_targets,blend_min_max:isAsync=true;component="color" [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-no-backend-validation intel-0x5912 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,createRenderPipeline:pipeline_output_targets,blend_min_max:isAsync=true;component="color" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-no-backend-validation no-oop-c nvidia-0x2184 release skia-renderer-vulkan ubuntu ] webgpu:api,validation,createRenderPipeline:pipeline_output_targets,blend_min_max:isAsync=true;component="color" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,createTexture:mipLevelCount,format:dimension="2d" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-no-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,createTexture:mipLevelCount,format:dimension="2d" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,createTexture:mipLevelCount,format:dimension="3d" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-no-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,createTexture:mipLevelCount,format:dimension="3d" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,createTexture:mipLevelCount,format:dimension="_undef_" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-no-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,createTexture:mipLevelCount,format:dimension="_undef_" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,createTexture:sampleCount,valid_sampleCount_with_other_parameter_varies:dimension="2d" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-no-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,createTexture:sampleCount,valid_sampleCount_with_other_parameter_varies:dimension="2d" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,createTexture:sampleCount,valid_sampleCount_with_other_parameter_varies:dimension="3d" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-no-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,createTexture:sampleCount,valid_sampleCount_with_other_parameter_varies:dimension="3d" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,createTexture:sampleCount,valid_sampleCount_with_other_parameter_varies:dimension="_undef_" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-no-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,createTexture:sampleCount,valid_sampleCount_with_other_parameter_varies:dimension="_undef_" [ Failure ]
crbug.com/dawn/0000 [ amd-0x6821 angle-opengl dawn-backend-validation monterey oop-c release skia-renderer-gl ] webgpu:api,validation,encoding,cmds,buffer_texture_copies:depth_stencil_format,copy_usage_and_aspect:format="depth16unorm" [ Failure ]
crbug.com/dawn/0000 [ amd-0x6821 angle-opengl dawn-no-backend-validation monterey oop-c release skia-renderer-gl ] webgpu:api,validation,encoding,cmds,buffer_texture_copies:depth_stencil_format,copy_usage_and_aspect:format="depth16unorm" [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-backend-validation intel-0x3e92 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,encoding,cmds,buffer_texture_copies:depth_stencil_format,copy_usage_and_aspect:format="depth16unorm" [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-backend-validation intel-0x5912 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,encoding,cmds,buffer_texture_copies:depth_stencil_format,copy_usage_and_aspect:format="depth16unorm" [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-backend-validation nvidia-0x2184 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,encoding,cmds,buffer_texture_copies:depth_stencil_format,copy_usage_and_aspect:format="depth16unorm" [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-no-backend-validation intel-0x3e92 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,encoding,cmds,buffer_texture_copies:depth_stencil_format,copy_usage_and_aspect:format="depth16unorm" [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-no-backend-validation intel-0x5912 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,encoding,cmds,buffer_texture_copies:depth_stencil_format,copy_usage_and_aspect:format="depth16unorm" [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-no-backend-validation nvidia-0x2184 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,encoding,cmds,buffer_texture_copies:depth_stencil_format,copy_usage_and_aspect:format="depth16unorm" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,encoding,cmds,buffer_texture_copies:depth_stencil_format,copy_usage_and_aspect:format="depth16unorm" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-no-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,encoding,cmds,buffer_texture_copies:depth_stencil_format,copy_usage_and_aspect:format="depth16unorm" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-backend-validation intel-0x5912 no-oop-c release skia-renderer-vulkan ubuntu ] webgpu:api,validation,encoding,cmds,buffer_texture_copies:depth_stencil_format,copy_usage_and_aspect:format="depth16unorm" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-backend-validation no-oop-c nvidia-0x2184 release skia-renderer-vulkan ubuntu ] webgpu:api,validation,encoding,cmds,buffer_texture_copies:depth_stencil_format,copy_usage_and_aspect:format="depth16unorm" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-no-backend-validation intel-0x5912 no-oop-c release skia-renderer-vulkan ubuntu ] webgpu:api,validation,encoding,cmds,buffer_texture_copies:depth_stencil_format,copy_usage_and_aspect:format="depth16unorm" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-no-backend-validation no-oop-c nvidia-0x2184 release skia-renderer-vulkan ubuntu ] webgpu:api,validation,encoding,cmds,buffer_texture_copies:depth_stencil_format,copy_usage_and_aspect:format="depth16unorm" [ Failure ]
crbug.com/dawn/0000 [ amd-0x6821 angle-opengl dawn-backend-validation monterey oop-c release skia-renderer-gl ] webgpu:api,validation,encoding,cmds,copyTextureToTexture:texture_format_compatibility: [ Failure ]
crbug.com/dawn/0000 [ amd-0x6821 angle-opengl dawn-no-backend-validation monterey oop-c release skia-renderer-gl ] webgpu:api,validation,encoding,cmds,copyTextureToTexture:texture_format_compatibility: [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-backend-validation intel-0x3e92 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,encoding,cmds,copyTextureToTexture:texture_format_compatibility: [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-backend-validation intel-0x5912 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,encoding,cmds,copyTextureToTexture:texture_format_compatibility: [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-backend-validation nvidia-0x2184 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,encoding,cmds,copyTextureToTexture:texture_format_compatibility: [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-no-backend-validation intel-0x3e92 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,encoding,cmds,copyTextureToTexture:texture_format_compatibility: [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-no-backend-validation intel-0x5912 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,encoding,cmds,copyTextureToTexture:texture_format_compatibility: [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-no-backend-validation nvidia-0x2184 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,encoding,cmds,copyTextureToTexture:texture_format_compatibility: [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,encoding,cmds,copyTextureToTexture:texture_format_compatibility: [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-no-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,encoding,cmds,copyTextureToTexture:texture_format_compatibility: [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-backend-validation intel-0x5912 no-oop-c release skia-renderer-vulkan ubuntu ] webgpu:api,validation,encoding,cmds,copyTextureToTexture:texture_format_compatibility: [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-backend-validation no-oop-c nvidia-0x2184 release skia-renderer-vulkan ubuntu ] webgpu:api,validation,encoding,cmds,copyTextureToTexture:texture_format_compatibility: [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-no-backend-validation intel-0x5912 no-oop-c release skia-renderer-vulkan ubuntu ] webgpu:api,validation,encoding,cmds,copyTextureToTexture:texture_format_compatibility: [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-no-backend-validation no-oop-c nvidia-0x2184 release skia-renderer-vulkan ubuntu ] webgpu:api,validation,encoding,cmds,copyTextureToTexture:texture_format_compatibility: [ Failure ]
crbug.com/dawn/0000 [ amd-0x6821 angle-opengl dawn-backend-validation monterey oop-c release skia-renderer-gl ] webgpu:api,validation,image_copy,layout_related:required_bytes_in_copy:method="CopyB2T";format="depth16unorm";dimension="2d" [ Failure ]
crbug.com/dawn/0000 [ amd-0x6821 angle-opengl dawn-no-backend-validation monterey oop-c release skia-renderer-gl ] webgpu:api,validation,image_copy,layout_related:required_bytes_in_copy:method="CopyB2T";format="depth16unorm";dimension="2d" [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-backend-validation intel-0x3e92 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,image_copy,layout_related:required_bytes_in_copy:method="CopyB2T";format="depth16unorm";dimension="2d" [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-backend-validation intel-0x5912 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,image_copy,layout_related:required_bytes_in_copy:method="CopyB2T";format="depth16unorm";dimension="2d" [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-backend-validation nvidia-0x2184 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,image_copy,layout_related:required_bytes_in_copy:method="CopyB2T";format="depth16unorm";dimension="2d" [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-no-backend-validation intel-0x3e92 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,image_copy,layout_related:required_bytes_in_copy:method="CopyB2T";format="depth16unorm";dimension="2d" [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-no-backend-validation intel-0x5912 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,image_copy,layout_related:required_bytes_in_copy:method="CopyB2T";format="depth16unorm";dimension="2d" [ Failure ]
crbug.com/dawn/0000 [ angle-d3d11 dawn-no-backend-validation nvidia-0x2184 oop-c release-x64 skia-renderer-gl win10 ] webgpu:api,validation,image_copy,layout_related:required_bytes_in_copy:method="CopyB2T";format="depth16unorm";dimension="2d" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,image_copy,layout_related:required_bytes_in_copy:method="CopyB2T";format="depth16unorm";dimension="2d" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl bigsur dawn-no-backend-validation intel-0x3e9b oop-c release skia-renderer-gl ] webgpu:api,validation,image_copy,layout_related:required_bytes_in_copy:method="CopyB2T";format="depth16unorm";dimension="2d" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-backend-validation intel-0x5912 no-oop-c release skia-renderer-vulkan ubuntu ] webgpu:api,validation,image_copy,layout_related:required_bytes_in_copy:method="CopyB2T";format="depth16unorm";dimension="2d" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-backend-validation no-oop-c nvidia-0x2184 release skia-renderer-vulkan ubuntu ] webgpu:api,validation,image_copy,layout_related:required_bytes_in_copy:method="CopyB2T";format="depth16unorm";dimension="2d" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-no-backend-validation intel-0x5912 no-oop-c release skia-renderer-vulkan ubuntu ] webgpu:api,validation,image_copy,layout_related:required_bytes_in_copy:method="CopyB2T";format="depth16unorm";dimension="2d" [ Failure ]
crbug.com/dawn/0000 [ angle-opengl dawn-no-backend-validation no-oop-c nvidia-0x2184 release skia-renderer-vulkan ubuntu ] webgpu:api,validation,image_copy,layout_related:required_bytes_in_copy:method="CopyB2T";format="depth16unorm";dimension="2d" [ Failure ]
crbug.com/dawn/0000 [ amd-0x6821 angle-opengl dawn-backend-validation monterey oop-c release skia-renderer-gl ] webgpu:api,validation,image_copy,layout_related:required_bytes_in_copy:method="CopyB2T";format="stencil8";dimension="2d" [ Failure ]
